,case_id,A_SUBMITTED,A_PARTLYSUBMITTED,A_PREACCEPTED,W_Completeren aanvraag,A_ACCEPTED,O_SELECTED,A_FINALIZED,O_CREATED,O_SENT,W_Nabellen offertes,O_SENT_BACK,W_Valideren aanvraag,A_REGISTERED,A_APPROVED,O_ACCEPTED,A_ACTIVATED,O_CANCELLED,W_Wijzigen contractgegevens,A_DECLINED,A_CANCELLED,W_Afhandelen leads,O_DECLINED,W_Nabellen incomplete dossiers,W_Beoordelen fraude,time
220,174373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009538333333333334
221,174376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,2.485721388888889
222,174379,1,1,1,7,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,263.45330055555553
223,174382,1,1,1,3,1,3,1,3,3,8,1,8,1,1,1,1,2,0,0,0,0,0,20,0,188.97436055555553
224,174385,1,1,1,3,1,1,1,1,1,3,1,5,1,1,1,1,0,0,0,0,0,0,0,0,187.72959944444443
225,174388,1,1,1,5,1,1,1,1,1,5,1,5,0,0,0,0,0,0,1,0,0,1,0,0,170.3821338888889
226,174391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.015427777777777778
227,174394,1,1,1,3,1,1,1,1,1,3,1,3,0,0,0,0,0,0,1,0,0,1,0,0,210.99693166666665
228,174397,1,1,1,5,1,1,1,1,1,19,1,15,0,0,0,0,0,0,1,0,0,1,40,0,403.52527000000003
229,174400,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.5648463888888888
230,174403,1,1,1,5,1,1,1,1,1,15,1,5,0,0,0,0,0,0,1,0,3,1,0,0,529.0624058333334
231,174406,1,1,1,3,1,1,1,1,1,32,0,0,0,0,0,0,1,0,0,1,0,0,0,0,740.1940141666666
232,174409,1,1,1,11,1,2,1,2,2,10,1,6,1,1,1,1,1,0,0,0,0,0,7,0,235.27135333333334
233,174412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0133675
234,174415,1,1,1,3,1,1,1,1,1,5,1,3,1,1,1,1,0,0,0,0,0,0,0,0,356.6712213888889
235,174418,1,1,1,21,1,1,1,1,1,11,1,6,0,0,0,0,0,0,1,0,3,1,7,0,548.8880541666666
236,174421,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8070036111111112
237,174424,1,1,1,3,1,1,1,1,1,5,1,8,1,1,1,1,0,0,0,0,3,0,7,0,308.84875388888884
238,174427,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009307777777777778
239,174430,1,1,1,5,1,1,1,1,1,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,240.95157222222224
240,174433,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3905580555555555
241,174436,1,1,1,5,1,3,1,3,3,21,1,5,0,0,0,0,2,0,1,0,3,1,7,0,580.8960063888888
242,174439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.013061111111111112
243,174442,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.2947494444444444
244,174445,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45.143950555555556
245,174448,1,1,1,3,1,1,1,1,1,3,1,10,1,1,1,1,0,0,0,0,0,0,5,0,187.9041125
246,174451,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2.853936111111111
247,174454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.014553888888888889
248,174457,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,737.3619758333333
249,174460,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009342777777777778
250,174463,1,1,1,5,1,1,1,1,1,7,1,9,1,1,1,1,0,0,0,0,0,0,16,0,328.26547750000003
251,174466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.025723888888888886
252,174469,1,1,1,5,1,1,1,1,1,3,1,3,0,0,0,0,0,0,1,0,3,1,0,0,237.16920166666668
253,174472,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.5811872222222222
254,174475,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.165675555555556
255,174478,1,1,1,7,1,2,1,2,2,12,1,3,1,1,1,1,1,0,0,0,3,0,7,0,403.2516233333334
256,174481,1,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,187.91892111111113
257,174484,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,16.42021638888889
258,174487,1,1,1,5,1,1,1,1,1,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,161.07270749999998
259,174490,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,23.482715
260,174493,1,1,1,3,1,1,1,1,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,734.8969455555556
261,174496,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16675444444444446
262,174499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.14076194444444443
263,174502,1,1,1,3,1,2,1,2,2,26,1,3,1,1,1,1,1,0,0,0,0,0,0,0,883.7986552777778
264,174505,1,1,1,3,1,1,1,1,1,5,1,5,1,1,1,1,0,0,0,0,0,0,0,0,306.9189408333333
265,174508,1,1,1,3,1,1,1,1,1,5,1,3,0,0,0,0,0,0,1,0,0,1,0,0,401.3459577777778
266,174511,1,1,1,3,1,2,1,2,2,48,1,5,1,1,1,1,1,0,0,0,0,0,0,0,1242.8453333333334
267,174514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010172777777777777
268,174517,1,1,1,29,1,1,1,1,1,36,0,0,0,0,0,0,1,0,0,1,0,0,0,0,925.0933075
269,174520,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011373055555555556
270,174523,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011646666666666666
271,174526,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,11.488094722222224
272,174529,1,1,1,11,1,1,1,1,1,5,1,11,0,0,0,0,0,0,1,0,0,1,0,0,471.66293972222223
273,174532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,11.476873611111111
274,174535,1,1,1,3,1,1,1,1,1,7,1,3,1,1,1,1,0,0,0,0,0,0,0,0,239.12209944444442
275,174538,1,1,1,3,1,1,1,1,1,7,1,9,1,1,1,1,0,0,0,0,0,0,0,0,306.31204972222224
276,174541,1,1,1,7,1,1,1,1,1,21,0,0,0,0,0,0,1,0,0,1,3,0,0,0,669.857093888889
277,174544,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011932222222222224
278,174547,1,1,1,9,1,1,1,1,1,26,0,0,0,0,0,0,1,0,0,1,5,0,0,0,755.3826569444444
279,174559,1,1,1,3,1,1,1,1,1,11,1,8,0,0,0,0,0,0,1,0,3,1,23,0,489.76699777777776
280,174562,1,1,1,3,1,1,1,1,1,3,1,5,1,1,1,1,0,0,0,0,3,0,0,0,179.72220000000002
281,174565,1,1,1,3,1,1,1,1,1,11,0,0,0,0,0,0,1,0,0,1,3,0,0,0,209.1132027777778
282,174568,1,1,1,3,1,1,1,1,1,21,0,0,0,0,0,0,1,0,0,1,3,0,0,0,500.42646138888887
283,174571,1,1,1,3,1,1,1,1,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,176.36714805555556
284,174574,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,7.034319166666666
285,174577,1,1,1,9,1,1,1,1,1,9,1,9,1,1,1,1,0,0,0,0,0,0,34,0,683.5514383333333
286,174599,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012811944444444444
287,174602,1,1,1,3,1,1,1,1,1,3,1,3,1,1,1,1,0,0,0,0,3,0,0,0,1.1567558333333332
288,174605,1,1,1,3,1,1,1,1,1,7,1,3,1,1,1,1,0,0,0,0,0,0,0,0,310.8055763888889
289,174608,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5074002777777777
290,174611,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.25682222222222223
291,174614,1,1,1,5,1,1,1,1,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,744.7001513888888
292,174617,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009246666666666665
293,174620,1,1,1,3,1,1,1,1,1,11,1,3,1,1,1,1,0,0,0,0,0,0,0,0,385.11856916666665
294,174623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.34531416666666664
295,174626,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2.1685441666666665
296,174629,1,1,1,3,1,1,1,1,1,5,1,7,1,1,1,1,0,0,0,0,0,0,0,0,508.8899480555556
297,174632,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010741666666666668
298,174635,1,1,1,3,1,1,1,1,1,7,1,5,1,1,1,1,0,0,0,0,0,0,0,0,295.2019236111111
299,174638,1,1,1,5,1,1,1,1,1,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,743.7881877777777
300,174641,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.016381666666666666
301,174644,1,1,1,3,1,2,1,2,2,34,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1329.451016111111
302,174647,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.7897758333333335
303,174650,1,1,1,9,1,3,1,3,3,12,1,7,1,1,1,1,2,0,0,0,0,0,3,0,388.48094638888887
304,174653,1,1,1,3,1,1,1,1,1,9,1,7,1,1,1,1,0,0,0,0,0,0,0,0,718.5957744444445
305,174656,1,1,1,3,1,1,1,1,1,5,1,8,0,0,0,0,0,0,1,0,0,1,11,0,214.30485
306,174659,1,1,1,3,1,2,1,2,2,14,1,10,1,1,1,1,1,0,0,0,3,0,5,0,674.2498558333334
307,174662,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011086388888888889
308,174665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.10160194444444444
309,174668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2.2732497222222223
310,174671,1,1,1,23,1,2,1,2,2,13,0,0,0,0,0,0,2,0,0,1,0,0,0,0,741.823195
311,174674,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012547222222222222
312,174677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009839722222222224
313,174680,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010773333333333333
314,174683,1,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,741.5406138888889
315,174686,1,1,1,5,1,1,1,1,1,7,1,3,1,1,1,1,0,0,0,0,0,0,0,0,195.37751722222222
316,174689,1,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,741.3943533333332
317,174692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01287138888888889
318,174695,1,1,1,11,1,1,1,1,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,166.08768750000002
319,174698,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011847222222222223
320,174701,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010142777777777778
321,174704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009974722222222223
322,174707,1,1,1,7,1,2,1,2,2,16,1,3,0,0,0,0,1,0,1,0,0,1,0,0,337.79763861111115
323,174710,1,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,740.8907697222222
324,174713,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.8606938888888889
325,174716,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.601870833333334
326,174719,1,1,1,3,1,1,1,1,1,5,1,6,1,1,1,1,0,0,0,0,0,0,0,3,286.11477527777777
327,174722,1,1,1,3,1,3,1,3,3,29,1,3,1,1,1,1,2,0,0,0,0,0,0,0,815.1807411111112
328,174725,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010025000000000001
329,174728,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.3112172222222222
330,174731,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.5467361111111111
331,174734,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,24.8654675
332,174737,1,1,1,15,1,1,1,1,1,9,0,0,0,0,0,0,1,0,0,1,3,0,0,0,462.2589177777778
333,174740,1,1,1,3,1,1,1,1,1,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,739.9954194444443
334,174743,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.7236994444444445
335,174746,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.22981277777777778
336,174749,1,1,1,3,1,1,1,1,1,23,1,3,1,1,1,1,0,0,0,0,0,0,0,0,722.5963022222222
337,174752,1,1,1,5,1,1,1,1,1,5,1,3,1,1,1,1,0,0,0,0,0,0,0,0,359.31384499999996
338,174755,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,24.443419166666665
339,174758,1,1,1,3,1,2,1,2,2,6,1,10,1,1,1,1,1,0,0,0,0,0,9,0,456.56708333333336
340,174761,1,1,1,5,1,3,1,3,3,8,1,3,1,1,1,1,2,0,0,0,0,0,3,0,215.47648111111113
341,174764,1,1,1,15,1,3,1,3,3,8,1,3,1,1,1,1,2,0,0,0,0,0,3,0,221.3011738888889
342,174767,1,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,216.47966138888887
343,174770,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1.5041036111111112
344,174773,1,1,1,5,1,1,1,1,1,9,1,3,1,1,1,1,0,0,0,0,0,0,0,0,292.65743749999996
345,174776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008837777777777778
346,174779,1,1,1,5,1,1,1,1,1,5,1,3,1,1,1,1,0,0,0,0,0,0,0,0,189.29291305555554
347,174782,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.1690430555555555
348,174785,1,1,1,9,1,1,1,1,1,7,1,6,0,0,0,0,0,0,1,0,3,1,14,0,358.1672786111111
349,174788,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01831138888888889
350,174791,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011429722222222221
351,174794,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.8169947222222222
352,174797,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010630555555555556
353,174800,1,1,1,5,1,1,1,1,1,5,1,3,0,0,0,0,0,0,1,0,0,1,0,0,282.6542177777778
354,174803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01285888888888889
355,174806,1,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,738.3360969444444
356,174809,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.014823333333333332
357,174812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000715
358,174815,1,1,1,3,1,3,1,3,3,12,1,8,1,1,1,1,2,0,0,0,3,0,6,0,527.5702197222222
359,174818,1,1,1,3,1,1,1,1,1,38,0,0,0,0,0,0,1,0,0,1,0,0,0,0,738.3011616666666
360,174821,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6955669444444446
361,174824,1,1,1,5,1,1,1,1,1,7,1,6,1,1,1,1,0,0,0,0,0,0,7,0,552.3354197222221
362,174827,1,1,1,5,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,162.2187113888889
363,174830,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0093325
364,174833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0115
365,174836,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.067815
366,174839,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009818333333333333
367,174842,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009894444444444445
368,174845,1,1,1,9,1,1,1,1,1,11,1,6,1,1,1,1,0,0,0,0,0,0,9,0,376.8732552777778
369,174848,1,1,1,5,1,1,1,1,1,5,1,3,0,0,0,0,0,0,1,0,0,1,0,0,210.0330888888889
370,174851,1,1,1,5,1,1,1,1,1,13,1,18,1,1,1,1,0,0,0,0,0,0,19,0,520.9441844444444
371,174854,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,736.7939425000001
372,174857,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,16.60890611111111
373,174860,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.2533547222222223
374,174863,1,1,1,5,1,2,1,2,2,12,1,3,1,1,1,1,1,0,0,0,0,0,0,0,376.17174
375,174866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0111225
376,174869,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,735.978573888889
377,174872,1,1,1,3,1,3,1,3,3,9,2,6,0,0,0,0,2,0,1,0,0,1,54,0,886.5180477777778
378,174875,1,1,1,5,1,1,1,1,1,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,212.60132000000002
379,174878,1,1,1,7,1,1,1,1,1,5,1,3,1,1,1,1,0,0,0,0,0,0,0,0,185.46433194444444
380,174881,1,1,1,3,1,1,1,1,1,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,735.1948938888888
381,174884,1,1,1,7,1,3,1,3,3,22,0,0,0,0,0,0,3,0,0,1,0,0,0,0,734.9613649999999
382,174887,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.014014722222222224
383,174890,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4186455555555556
384,174893,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.555363055555555
385,174896,1,1,1,13,1,1,1,1,1,3,1,12,1,1,1,1,0,0,0,0,0,0,11,0,376.26228000000003
386,174899,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011801666666666665
387,174902,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.7606266666666667
388,174905,1,1,1,3,1,1,1,1,1,11,1,7,0,0,0,0,0,0,1,0,0,1,0,0,523.6120691666667
389,174908,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.1391075
390,174911,1,1,1,7,1,1,1,1,1,5,1,3,1,1,1,1,0,0,0,0,0,0,0,0,279.46666694444446
391,174914,1,1,1,3,1,1,1,1,1,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,234.4251113888889
392,174917,1,1,1,7,1,1,1,1,1,14,0,0,0,0,0,0,1,0,0,1,3,0,0,0,757.4960986111112
393,174920,1,1,1,3,1,1,1,1,1,13,1,3,0,0,0,0,0,0,1,0,3,1,0,0,615.6360002777777
394,174923,1,1,1,5,1,1,1,1,1,5,1,6,1,1,1,1,0,0,0,0,3,0,7,0,204.5269841666667
395,174926,1,1,1,3,1,1,1,1,1,7,1,10,1,1,1,1,0,0,0,0,0,0,5,0,475.0608461111112
396,174929,1,1,1,3,1,1,1,1,1,5,1,3,1,1,1,1,0,0,0,0,0,0,0,0,279.9591761111111
397,174932,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,23.341049444444444
398,174935,1,1,1,5,1,2,1,2,2,8,1,6,1,1,1,1,1,0,0,0,0,0,9,0,474.7711422222222
399,174938,1,1,1,7,1,1,1,1,1,17,1,6,1,1,1,1,0,0,0,0,0,0,3,0,709.4525683333334
400,174941,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,12.374831111111112
401,174944,1,1,1,5,1,2,1,2,2,5,2,11,1,1,1,1,1,0,0,0,0,0,49,0,473.84437083333336
402,174947,1,1,1,7,1,1,1,1,1,5,0,0,0,0,0,0,1,0,0,1,3,0,0,0,182.69791083333337
403,174950,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.756506666666667
404,174953,1,1,1,3,1,1,1,1,1,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,156.09126416666666
405,174956,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,11.75886611111111
406,174959,1,1,1,7,1,1,1,1,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,755.5501075
407,174962,1,1,1,9,1,1,1,1,1,11,1,10,1,1,1,1,0,0,0,0,0,0,3,0,299.3790525
408,174965,1,1,1,7,1,2,1,2,2,28,1,5,1,1,1,1,1,0,0,0,0,0,0,0,497.19100722222225
409,174968,1,1,1,11,1,1,1,1,1,7,1,9,1,1,1,1,0,0,0,0,5,0,0,0,302.1752833333333
410,174979,1,1,1,5,1,1,1,1,1,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,444.06753944444444
411,174982,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.644128611111111
412,174985,1,1,1,3,1,2,1,2,2,8,0,0,0,0,0,0,2,0,0,1,0,0,0,0,171.04155555555556
413,174988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012158055555555554
414,174991,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,743.7863788888889
415,174994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3.025963333333334
416,174997,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8960922222222222
417,175000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,95.65311944444444
418,175003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.015975833333333335
419,175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.015087222222222222
420,175009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008978333333333335
421,175012,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2.547264722222222
422,175015,1,1,1,7,1,2,1,2,2,6,1,3,0,0,0,0,2,0,0,1,0,0,21,0,344.1413222222222
423,175018,1,1,1,3,1,1,1,1,1,5,1,3,0,0,0,0,0,0,1,0,3,1,0,0,166.23427666666666
424,175021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011703333333333333
425,175024,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,742.3371611111111
426,175027,1,1,1,5,1,1,1,1,1,5,1,12,1,1,1,1,0,0,0,0,3,0,0,3,141.53548055555555
427,175030,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.013051388888888888
428,175033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.7283513888888888
429,175036,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011552222222222222
430,175039,1,1,1,3,1,1,1,1,1,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,742.0632144444445
431,175042,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.5939922222222223
432,175045,1,1,1,7,1,1,1,1,1,3,1,5,0,0,0,0,0,0,1,0,0,1,0,0,291.4810308333333
433,175048,1,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,741.9806019444444
434,175051,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011293333333333332
435,175054,1,1,1,3,1,1,1,1,1,11,1,3,1,1,1,1,0,0,0,0,3,0,0,0,530.3451547222222
436,175057,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.16166777777777777
437,175060,1,1,1,5,1,2,1,2,2,26,1,7,1,1,1,1,1,0,0,0,0,0,0,0,792.7017155555556
438,175063,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.789446388888889
439,175066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.9700341666666666
440,175069,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010120555555555555
441,175072,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0005266666666666666
442,175075,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5.729978055555555
443,175078,1,1,1,9,1,2,1,2,2,12,1,9,0,0,0,0,1,0,1,0,0,1,24,0,649.5014586111112
