,case_id,A_Create Application,A_Submitted,W_Handle leads,W_Complete application,A_Concept,A_Accepted,O_Create Offer,O_Created,O_Sent (mail and online),W_Call after offers,A_Complete,W_Validate application,A_Validating,O_Returned,W_Call incomplete files,A_Incomplete,O_Accepted,A_Pending,A_Denied,O_Refused,O_Cancelled,A_Cancelled,O_Sent (online only),W_Assess potential fraud,W_Personal Loan collection,W_Shortened completion ,time
195,Application_485131054,1,0,0,3,1,1,2,2,2,6,1,7,1,1,0,0,0,0,1,2,0,0,0,0,0,0,332.07091194444445
196,Application_1979402314,1,1,2,4,1,1,4,4,3,6,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1332.7135177777777
197,Application_1723028098,1,1,2,4,1,1,1,1,1,6,1,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,499.2811536111111
198,Application_1946236735,1,0,0,6,1,1,1,1,1,8,1,8,2,1,8,1,1,1,0,0,0,0,0,0,0,0,356.84028805555556
199,Application_1428307326,1,0,0,6,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,163.98084972222222
200,Application_1310063638,1,1,2,6,1,1,1,1,1,6,1,8,1,1,0,0,0,0,1,1,0,0,0,0,0,0,165.03655333333333
201,Application_1499869275,1,0,0,6,1,1,1,1,1,6,1,12,2,1,17,2,0,0,0,0,1,1,0,0,0,0,1021.7555625
202,Application_1141114991,1,0,0,3,1,1,1,1,1,6,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,546.1565408333333
203,Application_918770224,1,1,2,3,1,1,4,4,4,8,1,18,3,1,12,2,1,1,0,0,3,0,0,0,0,0,1050.854008611111
204,Application_1016816804,1,0,0,3,1,1,1,1,1,6,1,14,2,1,10,1,1,1,0,0,0,0,0,0,0,0,427.6358313888889
205,Application_1650844500,1,1,2,4,1,1,1,1,1,6,1,30,4,1,28,3,1,1,0,0,0,0,0,0,0,0,1214.3651694444445
206,Application_1854801140,1,1,3,6,1,1,4,4,3,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1331.7298041666666
207,Application_2078020265,1,1,2,3,1,1,2,2,2,6,1,11,1,1,0,0,0,0,1,2,0,0,0,0,0,0,209.07546166666668
208,Application_567907480,1,0,0,3,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,421.19507694444445
209,Application_748088065,1,1,2,4,1,1,1,1,1,8,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,665.4215319444445
210,Application_572814439,1,1,2,6,1,1,1,1,1,6,1,13,3,1,14,3,0,0,0,0,1,1,0,0,0,0,591.2227297222222
211,Application_256650628,1,1,2,6,1,1,1,1,1,6,1,14,2,1,6,1,1,1,0,0,0,0,0,0,0,0,587.5772574999999
212,Application_1151254747,1,1,3,9,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1330.9423372222222
213,Application_972938507,1,1,2,9,1,1,2,2,2,6,1,7,1,1,0,0,1,1,0,0,1,0,0,0,0,0,568.0439938888888
214,Application_360475310,1,1,2,4,1,1,1,1,1,6,1,12,2,1,14,2,1,1,0,0,0,0,0,0,0,0,234.64839027777776
215,Application_19324985,1,1,3,6,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,189.55180805555557
216,Application_1643165806,1,1,2,10,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1166.863685
217,Application_418070482,1,1,2,8,1,1,2,2,2,6,1,10,2,1,6,1,1,1,0,0,1,0,0,0,0,0,1166.6657630555558
218,Application_1248349972,1,1,3,8,1,1,1,1,1,6,1,12,2,1,17,2,0,0,0,0,1,1,0,0,0,0,757.217216111111
219,Application_923963777,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,253.95279388888886
220,Application_1746133767,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,204.88838333333337
221,Application_920497952,1,1,2,6,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,777.5895722222223
222,Application_886515262,1,1,2,6,1,1,2,2,1,6,1,19,3,2,9,2,1,1,0,0,1,0,1,0,0,0,567.2528625
223,Application_416441220,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,777.3277577777777
224,Application_1975617123,1,1,2,4,1,1,2,2,1,6,1,18,2,2,8,1,1,1,0,0,1,0,1,0,0,0,257.4198533333333
225,Application_726777197,1,1,3,7,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,776.7433911111111
226,Application_275597794,1,1,2,3,1,1,3,3,3,6,1,16,2,1,12,2,0,0,0,0,3,1,0,0,0,0,537.9992280555556
227,Application_153538723,1,1,2,4,1,1,1,1,1,6,1,4,1,1,15,1,0,0,0,0,1,1,0,0,0,0,1203.41719
228,Application_368205428,1,1,2,5,1,1,3,3,3,6,1,12,1,1,0,0,1,1,0,0,2,0,0,0,0,0,656.3281386111111
229,Application_923808413,1,0,0,3,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,199.59411
230,Application_1933550065,1,1,2,5,1,1,8,8,8,8,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1390.614902777778
231,Application_854409161,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,742.2094541666667
232,Application_346636726,1,0,0,3,1,1,2,2,1,6,1,11,2,1,5,1,1,1,0,0,1,0,0,0,0,0,198.99314666666666
233,Application_1420077883,1,1,2,4,1,1,2,2,2,10,1,18,2,1,20,1,1,1,0,0,1,0,0,0,0,0,869.8222572222222
234,Application_236257423,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,765.8152911111112
235,Application_1892186837,1,1,4,9,1,1,1,1,1,7,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,77.63007722222223
236,Application_438518989,1,1,10,5,1,1,2,2,1,6,1,17,3,2,18,3,1,1,0,0,1,0,1,0,0,0,404.97038416666663
237,Application_788421650,1,0,0,12,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1389.1229494444444
238,Application_1447851462,1,0,0,3,1,1,1,1,1,6,1,23,2,1,4,1,0,0,1,1,0,0,0,0,0,0,359.04352611111113
239,Application_664267418,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,358.4133169444445
240,Application_2118101879,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,147.1983508333333
241,Application_1259601023,1,0,0,21,1,1,2,2,1,8,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,196.20969749999998
242,Application_969058358,1,1,2,4,1,1,1,1,1,6,1,18,3,1,21,2,0,0,1,1,0,0,0,0,0,0,529.6770411111112
243,Application_29490720,1,0,0,6,1,1,1,1,1,6,1,10,2,1,7,1,1,1,0,0,0,0,0,0,0,0,359.61086611111114
244,Application_193978070,1,1,3,9,1,1,1,1,1,6,1,9,1,1,6,1,1,1,0,0,0,0,0,0,0,0,241.30450916666666
245,Application_1916415976,1,1,2,4,1,1,1,1,1,6,1,12,3,1,12,2,1,1,0,0,0,0,0,0,0,0,237.87568944444445
246,Application_1267839101,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,480.9746119444444
247,Application_1101248362,1,1,2,4,1,1,1,1,1,6,1,7,1,1,17,1,0,0,0,0,1,1,0,0,0,0,1005.3597919444444
248,Application_1800870760,1,0,0,3,1,1,2,2,2,6,1,7,1,1,6,1,1,1,0,0,1,0,0,0,0,0,404.1382741666667
249,Application_1484851617,1,0,0,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,739.6677155555556
250,Application_402039661,1,1,2,4,1,1,4,4,4,6,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,673.9723538888888
251,Application_1494501575,1,1,2,3,1,1,1,1,1,6,1,17,3,1,17,3,1,1,0,0,0,0,0,0,0,0,403.0970963888889
252,Application_1675166178,1,1,2,4,1,1,1,1,1,10,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,364.5944263888889
253,Application_297421946,1,1,2,6,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,402.8296080555555
254,Application_920229339,1,1,2,7,1,1,1,1,1,8,1,14,2,1,5,1,1,1,0,0,0,0,0,0,0,0,819.1305433333332
255,Application_562322973,1,1,2,4,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,190.25521611111114
256,Application_722397148,1,1,2,3,1,1,4,4,4,6,1,13,2,1,6,1,1,1,0,0,3,0,0,0,0,0,338.5327305555556
257,Application_1645236489,1,0,0,3,1,1,5,5,4,6,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,645.8672152777779
258,Application_1868808301,1,0,0,3,1,1,2,2,1,6,1,12,2,2,16,2,1,1,0,0,1,0,1,0,0,0,213.72226111111112
259,Application_1702060008,1,1,2,5,1,1,1,1,1,6,1,16,2,1,8,1,1,1,0,0,0,0,0,0,0,0,210.21871444444443
260,Application_2059945768,1,1,2,2,1,1,1,1,1,6,1,12,2,1,12,2,1,1,0,0,0,0,0,0,0,0,402.1063125
261,Application_2115613475,1,1,2,5,1,1,5,5,5,6,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1385.672985277778
262,Application_409724822,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,761.7470208333333
263,Application_788960916,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,761.6507191666667
264,Application_1807951250,1,0,0,3,1,1,1,1,1,6,1,11,3,1,9,2,1,1,0,0,0,0,0,0,0,0,234.24322361111112
265,Application_944177310,1,1,2,3,1,1,2,2,1,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,761.477225
266,Application_1277100580,1,0,0,3,1,1,1,1,1,6,1,17,2,1,6,1,1,1,0,0,0,0,0,0,0,0,193.06081944444443
267,Application_1943199357,1,1,2,4,1,1,1,1,1,6,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,192.2895977777778
268,Application_1462709587,1,1,2,3,1,1,1,1,1,4,1,14,2,1,6,1,1,1,0,0,0,0,0,0,0,0,169.38249027777778
269,Application_1911804233,1,1,3,6,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,784.9917266666668
270,Application_1195396325,1,1,2,3,1,1,1,1,1,6,1,28,4,1,17,3,1,1,0,0,0,0,0,0,0,0,192.7272297222222
271,Application_1274070913,1,0,0,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,736.7839725
272,Application_503966930,1,0,0,9,1,1,1,1,1,6,1,14,2,1,6,1,1,1,0,0,0,0,0,0,0,0,408.5732855555555
273,Application_1362293013,1,0,0,3,1,1,2,2,2,6,1,8,2,1,12,2,1,1,0,0,1,0,0,0,0,0,400.2655661111111
274,Application_866541745,1,0,0,3,1,1,4,4,3,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1384.1554486111113
275,Application_200000547,1,1,2,5,1,1,2,2,2,6,1,34,4,1,28,3,1,1,0,0,1,0,0,0,0,0,1192.6955650000002
276,Application_948906324,1,1,2,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,186.06728611111112
277,Application_1172125329,1,1,2,3,1,1,2,2,2,6,1,4,1,1,0,0,0,0,1,2,0,0,0,0,0,0,235.43650805555555
278,Application_1931792282,1,1,2,4,1,1,1,1,1,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,52.604797222222224
279,Application_275338795,1,0,0,3,1,1,1,1,1,4,1,7,2,1,8,1,1,1,0,0,0,0,0,0,0,0,144.81462916666666
280,Application_243636886,1,1,3,8,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,879.8414394444444
281,Application_1838732360,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,735.5325469444446
282,Application_125495187,1,1,3,7,1,1,1,1,1,6,1,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,375.24445694444444
283,Application_2006366791,1,0,0,3,1,1,5,5,5,8,1,17,2,1,16,2,1,1,0,0,4,0,0,0,0,0,1142.9913325
284,Application_1930449097,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,734.9468419444444
285,Application_1640008006,1,1,5,8,1,1,1,1,1,6,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,212.88910694444445
286,Application_1281827491,1,1,2,10,1,1,1,1,1,8,1,8,2,1,10,2,1,1,0,0,0,0,0,0,0,0,399.54776861111105
287,Application_1854554571,1,1,5,8,1,1,1,1,1,6,1,15,2,1,10,1,1,1,0,0,0,0,0,0,0,0,352.8775452777778
288,Application_13372270,1,1,2,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,305.3281022222222
289,Application_1492351094,1,1,2,3,1,1,2,2,2,6,1,4,1,1,8,1,1,1,0,0,1,0,0,0,0,0,399.42269111111113
290,Application_675506291,1,1,3,4,1,1,1,1,1,6,1,8,1,1,0,0,1,1,0,0,0,0,0,0,0,0,332.2538744444445
291,Application_898874076,1,1,2,4,1,1,4,4,4,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1382.6097525
292,Application_1251541081,1,0,0,3,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,72.38428666666667
293,Application_1853222107,1,1,3,8,1,1,1,1,1,6,1,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,330.0630625
294,Application_1629784556,1,1,2,4,1,1,2,2,2,6,1,18,2,1,6,1,1,1,0,0,1,0,0,0,0,0,568.2432461111111
295,Application_190984886,1,1,2,5,1,1,2,2,2,4,1,8,2,1,8,1,1,1,0,0,1,0,0,0,0,0,190.59588472222225
296,Application_911291915,1,0,0,7,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,757.6996669444445
297,Application_1179942266,1,1,2,5,1,1,1,1,1,6,1,11,1,1,0,0,1,1,0,0,0,0,0,0,0,0,206.24713444444444
298,Application_1807570830,1,1,2,4,1,1,1,1,1,6,1,12,2,1,6,1,1,1,0,0,0,0,0,0,0,0,566.4792519444444
299,Application_88479581,1,0,0,15,1,1,1,1,1,6,1,20,3,1,14,2,1,1,0,0,0,0,0,0,0,0,1145.3765841666668
300,Application_804815556,1,1,2,4,1,1,2,2,2,6,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,379.59569916666663
301,Application_1669670154,1,1,2,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,207.25980916666666
302,Application_1231177181,1,0,0,3,1,1,3,3,1,6,1,13,2,1,8,1,1,1,0,0,2,0,1,0,0,0,230.69862694444447
303,Application_989064530,1,1,2,4,1,1,1,1,1,6,1,14,2,1,5,1,1,1,0,0,0,0,0,0,0,0,494.7607194444445
304,Application_2063036518,1,0,0,10,1,1,1,1,1,8,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,183.81820055555553
305,Application_1174199914,1,1,2,3,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,348.60411916666664
306,Application_1891076145,1,1,2,2,1,1,1,1,1,6,1,29,4,1,15,3,1,1,0,0,0,0,0,0,0,0,235.50207166666667
307,Application_1226577675,1,1,2,3,1,1,1,1,1,6,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,206.84246805555554
308,Application_987213908,1,1,3,9,1,1,1,1,1,6,1,15,1,1,6,1,0,0,1,1,0,0,0,0,0,0,397.8289955555556
309,Application_373612346,1,0,0,3,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,396.20808416666665
310,Application_678686961,1,1,2,4,1,1,2,2,2,9,1,25,2,1,6,1,1,1,0,0,1,0,0,0,0,0,828.3841311111112
311,Application_1247929652,1,0,0,4,1,1,1,1,1,6,1,11,2,1,14,2,1,1,0,0,0,0,0,0,0,0,394.9703661111111
312,Application_1880024094,1,0,0,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,779.1144102777778
313,Application_829714042,1,1,2,2,1,1,1,1,1,6,1,4,1,1,4,1,1,1,0,0,0,0,0,0,0,0,138.62505027777777
314,Application_111956933,1,1,2,5,1,1,5,5,4,6,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1378.9787666666666
315,Application_1922956945,1,1,2,9,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,778.9163644444445
316,Application_1562741414,1,1,2,2,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,349.48240749999997
317,Application_983392205,1,1,2,6,1,1,2,2,2,6,1,27,3,1,36,2,1,1,0,0,1,0,0,0,0,0,3251.708138888889
318,Application_929235447,1,1,3,5,1,1,4,4,4,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1378.6316825
319,Application_2012524282,1,1,2,5,1,1,1,1,1,4,1,12,3,1,10,2,1,1,0,0,0,0,0,0,0,0,187.10048833333335
320,Application_874857207,1,1,2,12,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,778.3187394444444
321,Application_74089970,1,1,2,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,43.328643888888884
322,Application_1291947335,1,1,3,8,1,1,1,1,1,6,1,19,1,1,0,0,0,0,1,1,0,0,0,0,0,0,328.18933833333335
323,Application_1559270931,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,227.96541055555556
324,Application_2003843374,1,1,2,6,1,1,1,1,1,6,1,26,4,1,20,3,0,0,1,1,0,0,0,0,0,0,397.68632722222225
325,Application_493812399,1,1,2,4,1,1,1,1,1,6,1,15,2,1,6,1,1,1,0,0,0,0,0,0,0,0,345.68722999999994
326,Application_144264435,1,1,2,5,1,1,1,1,1,6,1,11,2,1,8,1,1,1,0,0,0,0,0,0,0,0,178.67199249999996
327,Application_2005183817,1,0,0,3,1,1,2,2,1,3,1,9,2,1,6,1,1,1,0,0,1,0,1,0,0,0,147.47806583333335
328,Application_606090913,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,743.0644124999999
329,Application_1377264777,1,1,2,4,1,1,1,1,1,6,1,13,2,1,6,1,1,1,0,0,0,0,0,0,0,0,194.41135305555557
330,Application_1052983039,1,1,2,3,1,1,1,1,1,8,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,382.7459902777777
331,Application_1363165385,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,123.33283944444445
332,Application_1426271838,1,0,0,8,1,1,1,1,1,6,1,16,2,1,14,1,1,1,0,0,0,0,0,0,0,0,223.1402511111111
333,Application_1537110918,1,1,2,6,1,1,1,1,1,6,1,10,3,1,9,2,1,1,0,0,0,0,0,0,0,0,221.05400999999998
334,Application_1313879847,1,0,0,3,1,1,5,5,5,6,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1366.255913611111
335,Application_162342266,1,0,0,3,1,1,1,1,1,6,1,28,3,1,19,3,1,1,0,0,0,0,0,0,0,0,1126.5671219444444
336,Application_2039499576,1,0,0,6,1,1,1,1,1,6,1,9,1,1,0,0,1,1,0,0,0,0,0,0,0,0,289.4153875
337,Application_1326688469,1,1,3,6,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,765.8780922222223
338,Application_1549864001,1,0,0,3,1,1,2,2,2,6,1,8,1,1,6,1,1,1,0,0,1,0,0,0,0,0,381.9108975
339,Application_466958327,1,0,0,5,1,1,1,1,1,6,1,8,2,1,5,1,1,1,0,0,0,0,0,0,0,0,195.70350055555554
340,Application_232465255,1,0,0,3,1,1,1,1,1,6,1,9,1,1,0,0,1,1,0,0,0,0,0,0,0,0,195.32939916666666
341,Application_664361440,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,765.5512972222222
342,Application_1508103415,1,0,0,3,1,1,1,1,1,6,1,8,2,1,12,2,1,1,0,0,0,0,0,0,0,0,461.42675916666667
343,Application_1747572025,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,287.34070083333336
344,Application_1302654957,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,764.8442169444444
345,Application_2120232738,1,1,2,3,1,1,1,1,1,6,1,8,1,1,17,1,0,0,0,0,1,1,0,6,0,0,1295.0841780555556
346,Application_1930715945,1,1,2,4,1,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,788.8233027777777
347,Application_1439119047,1,0,0,3,1,1,1,1,1,6,1,14,2,1,8,1,1,1,0,0,0,0,0,0,0,0,218.4264375
348,Application_807098596,1,0,0,9,1,1,1,1,1,8,1,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,192.53120194444446
349,Application_1295329022,1,0,0,3,1,1,8,8,8,34,1,10,2,1,6,1,1,1,0,0,7,0,0,0,0,0,989.7864608333333
350,Application_1699815319,1,1,2,5,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,196.5517338888889
351,Application_1498056352,1,1,2,3,1,1,5,5,5,14,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1292.0290891666666
352,Application_743887463,1,0,0,3,1,1,2,2,2,6,1,12,2,1,15,2,1,1,0,0,1,0,0,0,0,0,530.0806366666667
353,Application_1173759169,1,1,2,3,1,1,3,3,3,6,1,12,2,1,6,1,1,1,0,0,2,0,0,0,0,0,793.4322538888889
354,Application_2092350091,1,1,2,8,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1291.117943888889
355,Application_1979284304,1,0,0,3,1,1,1,1,1,4,1,27,2,1,6,1,1,1,0,0,0,0,0,0,0,0,141.1767027777778
356,Application_297491355,1,1,2,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,188.10527916666666
357,Application_1204730406,1,0,0,3,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,210.6282252777778
358,Application_1634651522,1,1,3,9,1,1,2,2,2,6,1,21,1,1,6,1,0,0,1,0,2,0,0,0,0,0,819.4426100000001
359,Application_1470184564,1,1,3,6,1,1,1,1,1,6,1,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,480.16844972222225
360,Application_1944285638,1,1,3,7,1,1,1,1,1,6,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,217.45981944444443
361,Application_836161395,1,0,0,4,1,1,1,1,1,6,1,12,2,1,6,1,1,1,0,0,0,0,0,0,0,0,720.7786477777778
362,Application_1945220465,1,0,0,3,1,1,2,2,1,6,1,4,1,1,6,1,1,1,0,0,1,0,1,0,0,0,380.1084452777778
363,Application_1764180224,1,1,2,9,1,1,2,2,2,6,1,28,3,1,16,2,1,1,0,0,1,0,0,0,0,0,959.1419488888889
364,Application_1898813636,1,1,3,5,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1289.3093025
365,Application_681276588,1,0,0,17,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,785.2395463888889
366,Application_365416480,1,1,2,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,761.2147763888889
367,Application_1312956122,1,0,0,7,1,1,2,2,1,6,1,12,2,1,6,1,1,1,0,0,1,0,1,0,0,0,210.80077416666666
368,Application_1403474196,1,0,0,15,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,547.9180502777778
369,Application_1195697898,1,0,0,3,1,1,2,2,1,6,1,28,4,1,18,3,1,1,0,0,1,0,1,0,0,0,644.5789175000001
370,Application_1014301064,1,0,0,5,1,1,1,1,1,8,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,354.5207036111112
371,Application_242156921,1,0,0,13,1,1,1,1,1,6,1,12,2,1,9,1,1,1,0,0,0,0,0,0,0,0,378.16203388888886
372,Application_2034562541,1,0,0,3,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,164.57003805555556
373,Application_1553446113,1,1,2,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,808.1271480555555
374,Application_443070493,1,0,0,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1287.9325350000001
375,Application_1417516413,1,0,0,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1287.7375991666665
376,Application_1649139732,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,735.7985499999999
377,Application_289811958,1,0,0,3,1,1,1,1,1,6,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,358.55521305555556
378,Application_341998174,1,0,0,3,1,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,735.2355272222222
379,Application_879749975,1,1,2,5,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,572.5760580555556
380,Application_59959307,1,1,2,13,1,1,1,1,1,6,1,14,2,1,12,1,1,1,0,0,0,0,0,0,0,0,691.6605883333333
381,Application_2103337476,1,0,0,3,1,1,2,2,2,6,1,10,2,1,14,2,1,1,0,0,1,0,0,0,0,0,1118.3032741666668
382,Application_1833362956,1,0,0,3,1,1,2,2,2,18,1,21,3,1,10,2,1,1,0,0,1,0,0,0,0,0,476.91228500000005
383,Application_750571787,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,187.77442027777775
384,Application_1513129576,1,1,2,3,1,1,1,1,1,6,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,163.8038441666667
385,Application_1091101077,1,1,2,2,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,757.4099347222223
386,Application_1899463053,1,1,2,7,1,1,2,2,1,6,1,22,3,2,18,3,1,1,0,0,1,0,1,0,0,0,1117.431965
387,Application_1853330214,1,0,0,4,1,1,1,1,1,6,1,24,2,1,6,1,1,1,0,0,0,0,0,0,0,0,212.0317761111111
388,Application_1271512732,1,1,2,7,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,756.5189663888889
389,Application_1502516207,1,0,0,3,1,1,1,1,1,8,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,279.5297813888889
390,Application_22095206,1,0,0,3,1,1,4,4,4,6,1,13,2,2,12,1,1,1,0,0,3,0,0,0,0,0,1213.562986111111
391,Application_1631137033,1,1,7,12,1,1,1,1,1,6,1,39,4,1,41,4,0,0,0,0,1,1,0,0,0,0,620.936536111111
392,Application_1142700916,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,779.5312608333332
